order_id,customer_id,restaurant_id,driver_id,order_ts,estimated_delivery_ts,actual_delivery_ts,order_status,distance_km,order_amount
1234,77,102,102,2024-02-29 09:27:14,2024-02-29 09:57:14,2024-02-29 10:17:14,DELIVERED,4.34,591.16
1235,147,11,83,2024-01-29 12:25:19,2024-01-29 13:08:19,,CANCELLED,6.6,584.42
1236,19,26,4,2024-01-12 14:03:35,2024-01-12 14:39:35,,PLACED,5.26,322.55
1237,25,120,92,2024-04-22 20:55:05,2024-04-22 21:37:05,2024-04-22 22:04:05,DELIVERED,0.5,232.03
1238,181,77,63,2024-05-07 18:54:00,2024-05-07 19:21:00,,PICKED,5.81,184.25
1239,35,71,35,2024-12-24 18:43:20,2024-12-24 19:10:20,,PICKED,5.27,562.27
1240,130,118,68,2024-11-13 18:12:58,2024-11-13 19:00:58,,ACCEPTED,4.32,369.34
1241,58,80,3,2024-04-24 12:21:49,2024-04-24 12:56:49,2024-04-24 13:27:49,DELIVERED,4.35,547.41
1242,104,39,102,2024-03-09 04:24:13,2024-03-09 04:58:13,2024-03-09 05:01:13,DELIVERED,3.34,293.53
1243,220,64,53,2024-12-23 08:47:50,2024-12-23 09:33:50,,PICKED,5.72,163.02
1244,130,11,126,2024-02-20 04:48:55,2024-02-20 05:26:55,,ACCEPTED,8.22,307.01
1245,153,83,139,2024-06-14 15:03:13,2024-06-14 15:46:13,2024-06-14 15:55:13,DELIVERED,2.23,333.91
1246,174,60,130,2024-02-18 15:57:22,2024-02-18 16:50:22,2024-02-18 16:46:22,DELIVERED,5.83,227.28
1247,28,29,75,2025-01-07 07:05:37,2025-01-07 07:41:37,2025-01-07 07:58:37,DELIVERED,5.22,194.4
1248,8,66,131,2024-05-19 21:55:03,2024-05-19 22:45:03,,PICKED,9.74,582.06
1249,76,13,22,2024-04-01 10:21:11,2024-04-01 11:08:11,,PICKED,5.26,80.0
1250,201,2,67,2024-04-27 11:14:12,2024-04-27 12:09:12,,ACCEPTED,2.94,483.7
1251,92,78,136,2024-07-27 06:14:11,2024-07-27 07:03:11,2024-07-27 07:16:11,DELIVERED,4.59,121.31
1252,38,104,131,2024-04-01 07:42:18,2024-04-01 08:32:18,,CANCELLED,3.68,193.97
1253,183,50,4,2024-08-03 00:02:49,2024-08-03 00:51:49,,PLACED,5.97,382.62
1254,49,10,105,2024-12-14 03:45:21,2024-12-14 04:22:21,2024-12-14 04:35:21,DELIVERED,3.48,80.0
1255,60,69,107,2024-10-23 06:56:59,2024-10-23 07:32:59,,ACCEPTED,6.28,405.8
1256,140,52,9,2024-01-25 20:42:09,2024-01-25 21:22:09,,PLACED,5.12,253.11
1257,153,80,6,2024-06-24 07:20:30,2024-06-24 08:13:30,2024-06-24 08:41:30,DELIVERED,7.5,263.36
1258,217,109,45,2024-01-13 00:05:56,2024-01-13 01:00:56,,ACCEPTED,5.4,83.76
1259,98,14,90,2024-02-05 05:23:04,2024-02-05 05:48:04,,PICKED,2.98,343.67
1260,6,65,68,2024-11-01 21:54:42,2024-11-01 22:46:42,,PLACED,1.76,347.13
1261,207,32,84,2024-06-13 02:52:51,2024-06-13 03:18:51,,ACCEPTED,1.7,369.27
1262,120,6,72,2024-05-11 18:26:03,2024-05-11 19:21:03,,ACCEPTED,2.34,212.82
1263,132,56,119,2025-01-27 02:21:58,2025-01-27 03:08:58,2025-01-27 03:20:58,DELIVERED,2.57,319.68
1264,89,117,15,2024-10-28 11:54:39,2024-10-28 12:24:39,2024-10-28 12:40:39,DELIVERED,3.16,336.97
1265,62,66,129,2024-06-24 06:58:50,2024-06-24 07:25:50,,PLACED,2.9,560.45
1266,145,48,1,2024-01-25 05:15:20,2024-01-25 05:57:20,2024-01-25 06:19:20,DELIVERED,3.96,139.54
1267,93,29,38,2024-01-19 17:30:14,2024-01-19 18:10:14,,PLACED,5.76,101.98
1268,83,112,60,2024-06-15 00:29:06,2024-06-15 01:03:06,2024-06-15 01:22:06,DELIVERED,4.01,210.92
1269,116,100,31,2024-03-19 18:50:11,2024-03-19 19:35:11,2024-03-19 19:32:11,DELIVERED,3.91,190.1
1270,173,52,3,2024-01-05 20:45:14,2024-01-05 21:33:14,,PLACED,4.75,228.48
1271,204,103,54,2024-10-10 19:05:12,2024-10-10 19:32:12,2024-10-10 19:31:12,DELIVERED,4.73,362.86
1272,27,43,33,2024-03-25 02:35:37,2024-03-25 03:20:37,2024-03-25 03:18:37,DELIVERED,1.03,489.98
1273,165,84,66,2024-04-14 18:15:21,2024-04-14 18:52:21,,PLACED,4.19,681.11
1274,60,19,96,2024-12-31 00:00:58,2024-12-31 00:42:58,2024-12-31 01:09:58,DELIVERED,3.87,391.56
1275,33,25,72,2024-11-29 10:57:14,2024-11-29 11:34:14,2024-11-29 11:35:14,DELIVERED,1.76,441.29
1276,212,13,135,2024-09-11 22:19:05,2024-09-11 22:57:05,,ACCEPTED,6.86,257.64
1277,34,89,135,2024-09-11 01:14:43,2024-09-11 02:06:43,,CANCELLED,2.39,444.43
1278,140,83,3,2025-01-26 05:50:14,2025-01-26 06:35:14,2025-01-26 07:10:14,DELIVERED,3.92,180.58
1279,7,22,52,2024-04-09 20:30:01,2024-04-09 21:05:01,2024-04-09 21:32:01,DELIVERED,2.38,141.16
1280,113,105,90,2024-12-18 08:58:18,2024-12-18 09:39:18,,ACCEPTED,2.85,262.0
1281,85,110,83,2024-09-06 19:27:20,2024-09-06 20:11:20,2024-09-06 20:36:20,DELIVERED,7.82,289.67
1282,38,62,67,2024-04-12 17:42:22,2024-04-12 18:16:22,2024-04-12 18:44:22,DELIVERED,1.77,111.07
1283,60,17,28,2025-01-31 04:18:03,2025-01-31 04:52:03,2025-01-31 04:42:03,DELIVERED,3.16,230.67
1284,84,53,112,2024-10-07 01:35:28,2024-10-07 02:23:28,2024-10-07 02:36:28,DELIVERED,5.55,375.02
1285,76,43,62,2024-03-12 20:09:24,2024-03-12 20:34:24,2024-03-12 20:41:24,DELIVERED,2.0,276.71
1286,22,31,132,2024-06-12 10:25:43,2024-06-12 11:11:43,,ACCEPTED,7.16,134.38
1287,170,14,134,2024-06-20 08:38:09,2024-06-20 09:13:09,2024-06-20 09:43:09,DELIVERED,6.17,425.16
1288,171,85,33,2024-12-21 15:49:25,2024-12-21 16:15:25,,ACCEPTED,6.71,252.88
1289,136,113,105,2024-06-30 10:36:10,2024-06-30 11:06:10,,ACCEPTED,4.29,366.61
1290,196,44,62,2024-06-14 04:59:25,2024-06-14 05:30:25,2024-06-14 05:28:25,DELIVERED,6.32,198.88
1291,175,87,104,2024-05-01 16:38:40,2024-05-01 17:11:40,,PLACED,0.96,529.0
1292,140,17,120,2024-06-15 08:54:25,2024-06-15 09:34:25,2024-06-15 09:37:25,DELIVERED,10.11,435.89
1293,171,80,94,2024-06-21 17:33:17,2024-06-21 18:07:17,2024-06-21 18:18:17,DELIVERED,4.14,100.58
1294,6,19,33,2024-11-25 03:17:56,2024-11-25 04:11:56,,ACCEPTED,5.57,85.22
1295,14,119,99,2024-11-30 23:27:07,2024-12-01 00:06:07,,PICKED,3.44,370.05
1296,72,113,13,2024-06-06 07:55:47,2024-06-06 08:29:47,2024-06-06 08:30:47,DELIVERED,3.16,349.23
1297,107,40,19,2024-02-01 11:14:37,2024-02-01 11:52:37,2024-02-01 12:24:37,DELIVERED,7.67,360.3
1298,114,5,29,2024-06-24 15:53:42,2024-06-24 16:20:42,,PICKED,1.62,370.37
1299,45,14,38,2024-01-08 07:52:38,2024-01-08 08:28:38,2024-01-08 08:23:38,DELIVERED,3.68,348.82
1300,200,106,38,2024-02-06 05:59:05,2024-02-06 06:52:05,2024-02-06 07:06:05,DELIVERED,4.51,333.88
1301,57,76,128,2024-02-18 20:47:54,2024-02-18 21:22:54,2024-02-18 21:45:54,DELIVERED,6.98,631.08
1302,7,76,86,2024-01-06 03:40:35,2024-01-06 04:16:35,2024-01-06 04:46:35,DELIVERED,7.8,552.63
1303,188,113,65,2024-11-08 18:26:53,2024-11-08 19:00:53,2024-11-08 19:13:53,DELIVERED,3.09,357.87
1304,150,65,131,2024-08-19 04:51:25,2024-08-19 05:22:25,2024-08-19 05:54:25,DELIVERED,3.37,292.28
1305,117,42,89,2024-05-20 14:54:59,2024-05-20 15:35:59,2024-05-20 15:40:59,DELIVERED,7.46,284.88
1306,119,66,88,2024-05-28 10:49:37,2024-05-28 11:18:37,,PLACED,2.98,246.06
1307,94,14,33,2024-08-31 04:05:24,2024-08-31 04:48:24,,ACCEPTED,2.79,242.03
1308,214,36,76,2024-03-05 16:32:26,2024-03-05 16:58:26,2024-03-05 17:00:26,DELIVERED,0.5,628.61
1309,203,7,115,2024-02-07 14:11:11,2024-02-07 14:54:11,2024-02-07 15:10:11,DELIVERED,6.49,496.42
1310,50,110,138,2024-09-18 17:31:35,2024-09-18 17:57:35,,PICKED,1.29,529.56
1311,190,104,109,2024-10-03 19:09:02,2024-10-03 19:58:02,2024-10-03 19:48:02,DELIVERED,0.5,80.0
1312,42,35,71,2024-04-23 08:39:25,2024-04-23 09:34:25,,ACCEPTED,4.51,495.46
1313,140,84,59,2024-06-29 23:44:01,2024-06-30 00:35:01,2024-06-30 01:08:01,DELIVERED,3.77,431.0
1314,219,104,65,2024-01-10 17:30:46,2024-01-10 18:04:46,2024-01-10 18:08:46,DELIVERED,7.84,457.06
1315,46,100,45,2024-07-05 23:05:31,2024-07-05 23:38:31,2024-07-05 23:55:31,DELIVERED,3.58,219.42
1316,209,84,93,2024-08-19 15:48:14,2024-08-19 16:36:14,,CANCELLED,2.53,263.98
1317,219,56,6,2024-12-26 19:53:36,2024-12-26 20:42:36,2024-12-26 21:13:36,DELIVERED,5.2,593.05
1318,38,101,19,2025-01-23 23:01:25,2025-01-23 23:30:25,2025-01-23 23:52:25,DELIVERED,1.82,388.88
1319,198,119,84,2024-06-14 07:22:25,2024-06-14 07:58:25,2024-06-14 08:30:25,DELIVERED,3.7,271.62
1320,50,61,30,2024-10-18 22:54:15,2024-10-18 23:22:15,,PICKED,3.57,202.52
1321,59,83,139,2025-01-22 18:26:24,2025-01-22 19:09:24,,PICKED,5.29,256.9
1322,59,53,45,2024-07-15 04:42:57,2024-07-15 05:23:57,2024-07-15 05:54:57,DELIVERED,5.71,273.39
1323,18,118,63,2024-10-23 01:54:46,2024-10-23 02:24:46,2024-10-23 02:38:46,DELIVERED,5.42,407.09
1324,143,51,118,2024-04-19 00:47:49,2024-04-19 01:23:49,2024-04-19 01:58:49,DELIVERED,3.83,80.0
1325,189,53,130,2024-04-01 12:18:41,2024-04-01 12:54:41,2024-04-01 12:44:41,DELIVERED,3.47,576.03
1326,7,12,136,2024-02-16 02:11:33,2024-02-16 02:40:33,,PLACED,8.97,241.79
1327,51,42,114,2024-01-29 23:41:01,2024-01-30 00:12:01,2024-01-30 00:17:01,DELIVERED,4.76,194.81
1328,214,2,95,2024-11-14 23:59:16,2024-11-15 00:31:16,,PICKED,8.05,327.15
1329,142,110,96,2024-11-10 10:22:48,2024-11-10 11:09:48,,ACCEPTED,1.78,430.61
1330,56,30,100,2024-02-11 20:07:39,2024-02-11 20:41:39,,ACCEPTED,3.34,495.66
1331,131,44,91,2024-04-14 05:50:33,2024-04-14 06:45:33,2024-04-14 07:10:33,DELIVERED,1.87,383.67
1332,121,119,60,2024-02-15 02:58:10,2024-02-15 03:34:10,2024-02-15 04:04:10,DELIVERED,5.65,414.12
1333,96,3,117,2024-09-12 14:05:21,2024-09-12 14:43:21,2024-09-12 15:14:21,DELIVERED,0.7,436.09
1334,200,112,136,2024-05-20 21:16:42,2024-05-20 21:56:42,,PLACED,4.76,432.95
1335,211,112,40,2024-10-31 19:07:35,2024-10-31 19:41:35,,PICKED,4.81,83.26
1336,220,100,46,2024-11-24 06:04:52,2024-11-24 06:38:52,,ACCEPTED,7.74,285.11
1337,130,40,5,2024-02-04 00:48:34,2024-02-04 01:14:34,,PLACED,7.2,94.4
1338,6,28,38,2024-10-10 06:15:15,2024-10-10 06:54:15,2024-10-10 06:50:15,DELIVERED,2.88,302.66
1339,79,41,57,2024-11-20 00:56:57,2024-11-20 01:49:57,,PICKED,5.48,364.33
1340,54,35,89,2024-04-10 11:09:13,2024-04-10 11:59:13,2024-04-10 12:18:13,DELIVERED,2.92,175.23
1341,175,97,7,2024-12-08 18:59:24,2024-12-08 19:29:24,,CANCELLED,5.08,324.02
1342,74,11,57,2024-11-28 23:18:06,2024-11-28 23:47:06,2024-11-29 00:11:06,DELIVERED,4.48,386.38
1343,9,79,31,2024-11-03 18:51:24,2024-11-03 19:45:24,2024-11-03 19:47:24,DELIVERED,2.36,357.82
1344,180,107,95,2024-08-26 02:53:09,2024-08-26 03:39:09,2024-08-26 03:53:09,DELIVERED,3.47,178.82
1345,149,89,125,2024-11-05 01:17:58,2024-11-05 01:52:58,,PICKED,4.62,509.1
1346,131,51,43,2024-11-23 12:47:32,2024-11-23 13:17:32,,ACCEPTED,7.66,515.36
1347,112,51,125,2024-04-16 03:26:40,2024-04-16 04:05:40,,PLACED,2.36,135.29
1348,115,95,24,2024-04-19 02:15:01,2024-04-19 03:05:01,,CANCELLED,2.05,80.0
1349,24,46,90,2024-03-26 08:21:50,2024-03-26 09:12:50,2024-03-26 09:24:50,DELIVERED,5.98,269.85
1350,163,107,41,2024-08-02 13:24:18,2024-08-02 14:01:18,,PICKED,6.5,263.46
1351,29,73,121,2025-01-10 22:57:09,2025-01-10 23:48:09,2025-01-11 00:18:09,DELIVERED,5.07,592.48
1352,170,58,22,2024-01-03 16:31:34,2024-01-03 17:20:34,,PICKED,2.25,714.36
1353,13,96,102,2024-05-05 07:54:25,2024-05-05 08:35:25,,CANCELLED,6.23,231.46
1354,77,86,126,2024-07-04 11:33:51,2024-07-04 12:06:51,2024-07-04 12:38:51,DELIVERED,8.22,310.03
1355,191,21,51,2025-01-20 10:51:21,2025-01-20 11:39:21,2025-01-20 12:04:21,DELIVERED,6.16,377.84
1356,49,61,59,2024-06-03 11:21:40,2024-06-03 11:48:40,2024-06-03 11:38:40,DELIVERED,5.51,268.13
1357,89,13,64,2024-12-20 17:12:52,2024-12-20 17:50:52,2024-12-20 17:58:52,DELIVERED,5.81,80.0
1358,28,94,105,2024-06-03 16:25:57,2024-06-03 17:13:57,2024-06-03 17:23:57,DELIVERED,3.42,260.52
1359,49,113,61,2024-04-14 03:41:22,2024-04-14 04:23:22,2024-04-14 04:15:22,DELIVERED,3.61,585.95
1360,29,73,102,2024-03-29 20:31:05,2024-03-29 21:00:05,,ACCEPTED,4.74,606.45
1361,44,116,44,2024-02-04 22:39:06,2024-02-04 23:27:06,,ACCEPTED,1.9,152.16
1362,54,66,73,2024-07-14 15:33:00,2024-07-14 16:24:00,2024-07-14 16:18:00,DELIVERED,3.43,429.04
1363,58,14,42,2024-09-25 11:23:00,2024-09-25 11:48:00,2024-09-25 12:13:00,DELIVERED,2.12,96.95
1364,148,26,43,2024-11-11 03:23:10,2024-11-11 04:02:10,2024-11-11 04:36:10,DELIVERED,9.13,80.0
1365,99,5,38,2024-04-23 12:29:20,2024-04-23 13:09:20,2024-04-23 13:26:20,DELIVERED,6.65,80.0
1366,101,27,50,2024-10-23 20:16:08,2024-10-23 20:57:08,,PLACED,2.43,300.36
1367,5,28,75,2024-09-04 14:45:29,2024-09-04 15:27:29,,PICKED,3.19,196.54
1368,217,47,126,2024-06-11 13:02:45,2024-06-11 13:38:45,,ACCEPTED,4.15,360.41
1369,194,37,115,2024-09-14 01:09:49,2024-09-14 01:55:49,,PICKED,2.86,235.4
1370,88,36,91,2024-01-29 02:03:12,2024-01-29 02:48:12,,PLACED,5.85,356.64
1371,82,118,52,2024-06-10 18:13:37,2024-06-10 19:02:37,2024-06-10 19:03:37,DELIVERED,2.7,356.47
1372,159,21,106,2024-08-19 11:33:57,2024-08-19 12:13:57,2024-08-19 12:36:57,DELIVERED,4.85,282.43
1373,217,39,34,2024-11-15 19:05:46,2024-11-15 19:44:46,,ACCEPTED,2.24,249.05
1374,59,1,104,2024-12-22 13:07:30,2024-12-22 13:38:30,,ACCEPTED,4.1,591.75
1375,65,112,131,2024-09-16 01:46:37,2024-09-16 02:13:37,2024-09-16 02:20:37,DELIVERED,1.92,509.84
1376,207,99,29,2024-11-10 04:13:01,2024-11-10 04:55:01,2024-11-10 05:23:01,DELIVERED,3.71,325.9
1377,18,116,2,2024-11-30 21:39:21,2024-11-30 22:28:21,,CANCELLED,3.77,152.92
1378,91,46,49,2024-01-09 19:12:06,2024-01-09 20:02:06,2024-01-09 20:34:06,DELIVERED,5.48,160.79
1379,61,83,126,2024-08-12 06:44:05,2024-08-12 07:17:05,2024-08-12 07:26:05,DELIVERED,3.61,390.71
1380,72,12,78,2024-12-17 13:53:08,2024-12-17 14:27:08,,ACCEPTED,0.5,522.26
1381,71,57,23,2025-01-26 04:08:16,2025-01-26 05:01:16,2025-01-26 05:26:16,DELIVERED,4.78,617.34
1382,60,48,10,2024-01-02 04:04:29,2024-01-02 04:58:29,,ACCEPTED,1.49,92.83
1383,68,35,96,2024-08-19 02:44:19,2024-08-19 03:22:19,2024-08-19 03:26:19,DELIVERED,1.69,197.79
1384,87,17,21,2024-10-24 06:39:22,2024-10-24 07:28:22,,ACCEPTED,3.41,80.0
1385,132,43,103,2024-07-01 11:02:44,2024-07-01 11:56:44,,PICKED,5.26,235.61
1386,43,65,56,2024-10-13 17:46:31,2024-10-13 18:18:31,2024-10-13 18:29:31,DELIVERED,4.03,80.0
1387,180,11,125,2024-09-11 02:29:35,2024-09-11 02:56:35,,ACCEPTED,1.05,447.03
1388,214,47,122,2024-12-17 12:48:19,2024-12-17 13:26:19,2024-12-17 13:56:19,DELIVERED,2.87,238.63
1389,87,76,96,2024-03-19 12:44:11,2024-03-19 13:32:11,2024-03-19 14:03:11,DELIVERED,1.17,448.49
1390,46,29,121,2024-11-28 08:21:49,2024-11-28 09:15:49,2024-11-28 09:19:49,DELIVERED,5.61,222.3
1391,173,45,99,2024-12-17 12:26:17,2024-12-17 12:52:17,2024-12-17 13:06:17,DELIVERED,4.68,88.21
1392,173,51,70,2024-04-15 17:23:31,2024-04-15 18:12:31,2024-04-15 18:02:31,DELIVERED,0.5,80.0
1393,187,9,4,2024-08-29 03:14:23,2024-08-29 04:06:23,2024-08-29 04:39:23,DELIVERED,2.07,80.0
1394,110,47,17,2024-03-16 13:18:17,2024-03-16 14:11:17,2024-03-16 14:07:17,DELIVERED,3.78,397.92
1395,92,52,98,2024-12-09 06:17:24,2024-12-09 07:12:24,,ACCEPTED,6.25,220.35
1396,37,13,135,2024-10-18 18:39:35,2024-10-18 19:18:35,2024-10-18 19:38:35,DELIVERED,7.7,290.74
1397,53,80,131,2024-11-01 09:14:48,2024-11-01 09:49:48,,ACCEPTED,3.22,391.7
1398,179,52,8,2024-11-24 22:56:34,2024-11-24 23:31:34,2024-11-24 23:58:34,DELIVERED,7.53,406.69
1399,24,35,47,2025-02-01 23:17:14,2025-02-01 23:47:14,,PICKED,4.04,339.26
1400,93,19,102,2024-10-25 14:30:13,2024-10-25 14:57:13,,ACCEPTED,3.89,94.64
1401,175,63,116,2024-07-29 16:12:58,2024-07-29 16:46:58,2024-07-29 17:20:58,DELIVERED,4.09,276.32
1402,89,98,126,2024-10-09 14:56:22,2024-10-09 15:44:22,2024-10-09 15:40:22,DELIVERED,3.67,480.33
1403,117,84,116,2024-02-18 09:13:05,2024-02-18 09:58:05,,PLACED,5.81,533.31
1404,47,96,120,2024-11-03 21:39:33,2024-11-03 22:23:33,,PLACED,4.64,460.81
1405,182,120,63,2025-01-26 05:13:16,2025-01-26 05:49:16,,CANCELLED,7.72,216.67
1406,165,108,51,2024-12-19 18:02:43,2024-12-19 18:47:43,2024-12-19 18:54:43,DELIVERED,6.98,883.41
1407,102,79,51,2024-02-22 00:15:46,2024-02-22 00:48:46,2024-02-22 01:23:46,DELIVERED,7.65,742.35
1408,8,90,43,2024-08-09 12:47:38,2024-08-09 13:13:38,,PICKED,8.96,241.78
1409,112,38,48,2025-01-11 12:24:13,2025-01-11 13:13:13,,ACCEPTED,5.01,316.18
1410,29,68,46,2024-04-26 21:28:29,2024-04-26 21:58:29,2024-04-26 22:17:29,DELIVERED,4.78,550.55
1411,167,40,62,2024-08-21 23:59:48,2024-08-22 00:38:48,,ACCEPTED,1.82,228.79
1412,105,118,101,2024-01-02 21:04:18,2024-01-02 21:51:18,2024-01-02 21:47:18,DELIVERED,2.01,80.0
1413,213,97,68,2024-01-04 07:34:11,2024-01-04 08:02:11,2024-01-04 08:12:11,DELIVERED,8.96,182.98
1414,27,76,105,2024-08-09 20:22:55,2024-08-09 21:05:55,2024-08-09 20:58:55,DELIVERED,0.5,307.75
1415,170,101,5,2025-02-01 12:09:36,2025-02-01 12:58:36,2025-02-01 13:33:36,DELIVERED,2.59,567.89
1416,142,90,63,2024-08-15 07:38:28,2024-08-15 08:07:28,,ACCEPTED,4.77,451.86
1417,70,56,22,2025-01-25 23:53:20,2025-01-26 00:35:20,2025-01-26 00:28:20,DELIVERED,0.93,96.54
1418,178,38,92,2024-09-03 12:08:44,2024-09-03 12:50:44,2024-09-03 13:07:44,DELIVERED,2.12,273.4
1419,83,55,12,2024-04-13 09:30:20,2024-04-13 10:03:20,,PLACED,5.1,80.0
1420,215,113,86,2024-06-03 00:16:22,2024-06-03 00:52:22,,PICKED,7.08,375.5
1421,33,63,90,2024-02-29 04:20:50,2024-02-29 05:01:50,,ACCEPTED,5.25,289.41
1422,94,15,52,2024-04-10 17:32:32,2024-04-10 18:23:32,2024-04-10 18:54:32,DELIVERED,1.87,538.29
1423,7,46,112,2024-11-30 21:45:52,2024-11-30 22:40:52,2024-11-30 22:42:52,DELIVERED,4.62,253.03
1424,62,119,88,2024-05-06 19:21:28,2024-05-06 19:54:28,2024-05-06 20:06:28,DELIVERED,4.76,265.07
1425,217,76,92,2024-01-09 01:21:13,2024-01-09 02:10:13,,ACCEPTED,8.67,368.74
1426,61,69,114,2024-10-13 22:21:39,2024-10-13 22:47:39,2024-10-13 23:19:39,DELIVERED,4.49,695.18
1427,15,109,124,2024-01-13 08:50:54,2024-01-13 09:33:54,2024-01-13 09:34:54,DELIVERED,1.66,273.53
1428,179,105,5,2024-11-18 09:14:44,2024-11-18 09:49:44,2024-11-18 09:45:44,DELIVERED,3.24,401.0
1429,209,92,17,2024-03-18 10:47:32,2024-03-18 11:40:32,,CANCELLED,5.0,537.41
1430,114,62,117,2024-03-06 20:06:29,2024-03-06 20:58:29,2024-03-06 21:17:29,DELIVERED,2.5,275.68
1431,120,38,23,2024-11-11 14:56:41,2024-11-11 15:24:41,2024-11-11 15:38:41,DELIVERED,5.85,256.79
1432,207,93,83,2025-01-10 19:59:44,2025-01-10 20:30:44,2025-01-10 20:47:44,DELIVERED,1.37,529.09
1433,199,3,132,2024-09-23 12:53:55,2024-09-23 13:27:55,2024-09-23 13:18:55,DELIVERED,4.02,331.75
1434,3,115,119,2024-01-13 00:54:27,2024-01-13 01:35:27,2024-01-13 01:51:27,DELIVERED,2.03,550.45
1435,63,115,57,2024-11-05 02:16:02,2024-11-05 02:46:02,,PICKED,3.78,446.78
1436,77,72,7,2024-01-09 11:27:57,2024-01-09 12:17:57,2024-01-09 12:10:57,DELIVERED,2.4,246.53
1437,99,70,86,2024-11-05 09:29:31,2024-11-05 10:03:31,,PICKED,1.83,241.34
1438,16,71,2,2024-09-25 00:42:02,2024-09-25 01:30:02,2024-09-25 01:48:02,DELIVERED,3.62,201.08
1439,113,72,116,2024-04-05 17:37:07,2024-04-05 18:22:07,2024-04-05 18:45:07,DELIVERED,3.79,391.87
1440,4,39,50,2024-04-30 07:51:18,2024-04-30 08:22:18,2024-04-30 08:25:18,DELIVERED,2.81,80.0
1441,72,34,21,2024-01-27 17:49:41,2024-01-27 18:44:41,2024-01-27 19:01:41,DELIVERED,2.48,200.85
1442,31,31,131,2024-01-14 23:29:22,2024-01-15 00:24:22,,PLACED,6.1,594.44
1443,88,88,100,2024-04-28 06:51:16,2024-04-28 07:27:16,,PLACED,2.68,641.57
1444,152,61,44,2024-05-25 17:15:01,2024-05-25 17:48:01,,CANCELLED,6.02,256.82
1445,54,65,62,2025-02-01 16:12:00,2025-02-01 16:57:00,2025-02-01 17:12:00,DELIVERED,0.85,421.23
1446,58,105,20,2024-10-12 07:21:58,2024-10-12 08:04:58,,PICKED,1.18,284.73
1447,167,40,77,2024-05-21 13:37:18,2024-05-21 14:03:18,,ACCEPTED,5.11,125.95
1448,35,26,117,2024-06-08 14:29:23,2024-06-08 14:56:23,2024-06-08 14:50:23,DELIVERED,3.46,561.59
1449,105,44,104,2024-06-03 03:15:02,2024-06-03 03:49:02,,ACCEPTED,5.77,395.47
1450,20,8,71,2024-04-04 03:40:45,2024-04-04 04:35:45,2024-04-04 04:55:45,DELIVERED,8.87,368.37
1451,119,21,109,2024-09-12 12:19:34,2024-09-12 12:47:34,2024-09-12 12:44:34,DELIVERED,1.36,478.01
1452,59,78,31,2024-05-13 09:20:01,2024-05-13 10:00:01,,PICKED,3.38,582.4
1453,214,84,97,2024-11-16 17:51:30,2024-11-16 18:40:30,2024-11-16 18:50:30,DELIVERED,6.84,391.75
1454,206,88,68,2024-09-10 05:19:18,2024-09-10 06:14:18,2024-09-10 06:14:18,DELIVERED,4.12,478.98
1455,54,118,109,2024-05-20 11:40:08,2024-05-20 12:28:08,2024-05-20 12:44:08,DELIVERED,3.42,521.76
1456,135,116,51,2024-01-29 22:55:17,2024-01-29 23:39:17,2024-01-30 00:10:17,DELIVERED,1.75,328.42
1457,205,109,114,2024-08-26 21:16:24,2024-08-26 21:54:24,2024-08-26 22:24:24,DELIVERED,5.03,151.75
1458,49,114,111,2024-11-02 06:43:56,2024-11-02 07:35:56,2024-11-02 07:50:56,DELIVERED,5.5,114.19
1459,189,69,62,2024-10-21 08:39:24,2024-10-21 09:09:24,2024-10-21 09:33:24,DELIVERED,3.01,330.36
1460,46,31,105,2024-08-28 17:41:57,2024-08-28 18:11:57,,PLACED,5.6,722.0
1461,145,66,34,2024-10-21 07:54:19,2024-10-21 08:26:19,,PICKED,5.28,601.0
1462,115,18,19,2024-12-18 16:36:55,2024-12-18 17:13:55,,PICKED,5.82,80.0
1463,118,72,53,2024-01-22 05:03:39,2024-01-22 05:30:39,2024-01-22 05:22:39,DELIVERED,3.8,212.53
1464,78,88,137,2024-09-15 14:54:20,2024-09-15 15:30:20,2024-09-15 15:20:20,DELIVERED,7.18,591.97
1465,110,46,48,2025-02-01 11:46:51,2025-02-01 12:37:51,2025-02-01 12:52:51,DELIVERED,4.21,369.08
1466,126,37,55,2025-01-08 05:45:27,2025-01-08 06:13:27,,ACCEPTED,4.99,371.11
1467,7,24,117,2024-03-10 22:24:30,2024-03-10 23:01:30,2024-03-10 23:09:30,DELIVERED,2.01,458.66
1468,47,109,26,2024-06-11 20:57:31,2024-06-11 21:39:31,2024-06-11 21:50:31,DELIVERED,7.47,148.54
1469,142,76,42,2024-07-03 06:17:15,2024-07-03 06:51:15,,PICKED,0.5,387.01
1470,33,51,73,2025-01-03 23:50:36,2025-01-04 00:18:36,2025-01-04 00:43:36,DELIVERED,4.4,276.76
1471,40,35,58,2024-10-13 19:38:46,2024-10-13 20:13:46,2024-10-13 20:27:46,DELIVERED,3.09,314.89
1472,34,89,97,2024-11-03 07:02:18,2024-11-03 07:27:18,,PICKED,5.91,547.88
1473,66,96,46,2024-09-07 06:26:55,2024-09-07 07:07:55,2024-09-07 07:08:55,DELIVERED,6.62,80.0
1474,164,85,67,2024-07-06 08:11:50,2024-07-06 08:40:50,,PLACED,4.75,496.29
1475,17,26,3,2024-09-04 09:55:09,2024-09-04 10:40:09,2024-09-04 10:32:09,DELIVERED,5.6,310.89
